,name,external_id,description,labels,metadata,parent_external_id
100,Ingredient Doser,RPFPD232,,"['function:dosing', 'isa95:unit']","{'Throughput of ingredients:': '10 to 200 litres/hour', 'Product flow:': '100 to 2,000 litres/hour', 'Maximum ingredient size:': '12 mm', 'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'ingredient_doser'}",rotterdam_production_fri_P76
101,In-line Mixer,RPFPD232_inline_mixer,,['isa95:equipment_module'],"{'site': 'Rotterdam', 'src': 'sap', 'type': 'in-line_mixer'}",RPFPD232
102,Ice Cream Feed,RPFPD232_feed,,['isa95:equipment_module'],"{'site': 'Rotterdam', 'src': 'sap', 'type': 'ice_cream_feed'}",RPFPD232
103,Funnel,RPFPD232_funnel,,['isa95:equipment_module'],"{'site': 'Rotterdam', 'src': 'sap', 'type': 'funnel'}",RPFPD232
104,Lamella Pump,RPFPD232_lamella_pump,,['isa95:equipment_module'],"{'site': 'Rotterdam', 'src': 'sap', 'type': 'lamella_pump'}",RPFPD232
105,Continuous Freezer,RPFPCF331,,"['function:continuousFreeze', 'isa95:unit']","{'Suction line, outside diameter': '76.1 mm', 'Liquid line, outside diameter': '21.3 mm', 'Hot gas line, outside diameter': '21.3 mm', 'Drain line, outside diameter': '21.3 mm', 'Safety line, outside diameter': '33.7 mm', 'Mix inlet piping, outside diameter': '38.1 mm', 'Ice cream outlet piping,': 'outside', 'diameter': '63.5 mm', 'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'continuous_freezer'}",rotterdam_production_fri_P76
106,Compressor,RPFPCF331_compressor,,"['isa95:equipment_module', 'function:compressor']","{'Rating': '11bar', 'site': 'Rotterdam', 'src': 'sap', 'type': 'compressor'}",RPFPCF331
107,Freezing Cylinder,RPFPCF331_cylinder,,['isa95:equipment_module'],"{'site': 'Rotterdam', 'src': 'sap', 'type': 'freezing_cylinder'}",RPFPCF331
108,Gear Pump 01,RPFPCF331_gear_pump_01,,['isa95:equipment_module'],"{'site': 'Rotterdam', 'src': 'sap', 'type': 'gear_pump_01'}",RPFPCF331
109,Gear Pump 02,RPFPCF331_gear_pump_02,,['isa95:equipment_module'],"{'site': 'Rotterdam', 'src': 'sap', 'type': 'gear_pump_02'}",RPFPCF331
110,Air Pump,RPFPCF331_air_pump,,['isa95:equipment_module'],"{'site': 'Rotterdam', 'src': 'sap', 'type': 'air_pump'}",RPFPCF331
111,Pre-Heating and Mixing C56,rotterdam_production_mix_C56,,['isa95:process_cell'],"{'site': 'Rotterdam', 'src': 'sap', 'type': 'pre-heating_and_mixing'}",rotterdam_production
112,Mix Tank,RPMCT243,,"['isa95:unit', 'function:mix']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'mix_tank'}",rotterdam_production_mix_C56
113,Pre-Heating and Mixing H94,rotterdam_production_mix_H94,,['isa95:process_cell'],"{'site': 'Rotterdam', 'src': 'sap', 'type': 'pre-heating_and_mixing'}",rotterdam_production
114,Mix Tank,RPMHT243,,"['isa95:unit', 'function:mix']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'mix_tank'}",rotterdam_production_mix_H94
115,Pre-Heating and Mixing P76,rotterdam_production_mix_P76,,['isa95:process_cell'],"{'site': 'Rotterdam', 'src': 'sap', 'type': 'pre-heating_and_mixing'}",rotterdam_production
116,Mix Tank,RPMPT243,,"['isa95:unit', 'function:mix']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'mix_tank'}",rotterdam_production_mix_P76
117,Moulding Line C56,rotterdam_production_mould_C56,,['isa95:production_line'],"{'Mould strip indexing': '2.9 kW (3.8 HP)', 'Extractor index servo': '2.9 kW (3.8 HP)', 'Extraction of products': '1.9 kW (2.5 HP)', 'Servo chocolate dip': '1.9 kW (2.5 HP)', 'Lay-down servo': '1.9 kW (2.5 HP)', 'Total electrical consumption': '20 KW', 'Brine internal circulation': '7.5 KW', 'Brine external circulation': '11.0 KW', 'Optional: brine circulation pump': '22.0 KW', 'Power voltage standard': '3 x 400 V', 'Change of voltage ≤': '10 %', 'Typical operation load': '180 Amps', 'Main circuit breaker': '250 Amps', 'Recommended supply breaker': '300 Amps', 'site': 'Rotterdam', 'src': 'sap', 'type': 'moulding_line'}",rotterdam_production
118,Brine Tank,RPMCBT115,,"['function:brineStore', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'brine_tank'}",rotterdam_production_mould_C56
119,Brine Flow System,RPMCBFS561,,"['isa95:unit', 'function:brineTransport']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'brine_flow_system'}",rotterdam_production_mould_C56
120,Cartoning,RPMCC561,,"['function:carton', 'isa95:unit']","{'Model': 'SA-380CDF', 'Film width': 'Max. 300 mm', 'Box length': '120 - 400 mm', 'Box width': '50 - 200 mm', 'Packing speed': 'max 80 boxes/min', 'Power': '220V 50/60HZ 2.6KW', 'Machine dimensions': '3770x720x1450', 'Machine weight': '600kg', 'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'cartoning'}",rotterdam_production_mould_C56
121,Volumetric Filler,RPMCVF765,,"['function:volumetricFill', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'volumetric_filler'}",rotterdam_production_mould_C56
122,Stick Inserter,RPMCSI664,,"['isa95:unit', 'function:insertStick']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'stick_inserter'}",rotterdam_production_mould_C56
123,"Main Drive, Indexing Chain Conveyor",RPMCD584,,"['isa95:unit', 'function:transportConveyor']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'main_drive,_indexing_chain_conveyor'}",rotterdam_production_mould_C56
124,Wrapping,RPMCW541,,"['isa95:unit', 'function:wrap']","{'Machine type': 'rotary', 'Output, bricks/min': 'up to 50', 'The dosing interval, ml1': '135-240', 'The dosing accuracy, % ': '± 6', 'Block size, mm2': '100x60x35÷40', 'Wrapping material': 'parchment paper, aluminum foil laminate', 'Roll width, mm': '180-210', 'Roll external diameter, mm up to': '400', 'Roll core internal diameter, mm': '60-70', 'Rated power input, kVA': '4,5', 'Voltage, V': '230/400 +-10% AC', 'Frequency, Hz': '50/60', 'Dimensions (L x W x H), mm': '3170 x 1470 x 1540', 'Weight, kg': '1450', 'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'wrapping'}",rotterdam_production_mould_C56
125,Chocolate Coating,RPMCC079,,"['function:coat', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'chocolate_coating'}",rotterdam_production_mould_C56
126,Defroster System,RPMCDS552,,"['isa95:unit', 'function:defrost']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'defroster_system'}",rotterdam_production_mould_C56
127,"Extractor, Dipping and Lay-off",RPMCE012,,"['function:extractDryLayoff', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'extractor,_dipping_and_lay-off'}",rotterdam_production_mould_C56
128,Moulding Line H94,rotterdam_production_mould_H94,,['isa95:production_line'],"{'Mould strip indexing': '2.9 kW (3.8 HP)', 'Extractor index servo': '2.9 kW (3.8 HP)', 'Extraction of products': '1.9 kW (2.5 HP)', 'Servo chocolate dip': '1.9 kW (2.5 HP)', 'Lay-down servo': '1.9 kW (2.5 HP)', 'Total electrical consumption': '20 KW', 'Brine internal circulation': '7.5 KW', 'Brine external circulation': '11.0 KW', 'Optional: brine circulation pump': '22.0 KW', 'Power voltage standard': '3 x 400 V', 'Change of voltage ≤': '10 %', 'Typical operation load': '180 Amps', 'Main circuit breaker': '250 Amps', 'Recommended supply breaker': '300 Amps', 'site': 'Rotterdam', 'src': 'sap', 'type': 'moulding_line'}",rotterdam_production
129,Brine Tank,RPMHBT115,,"['function:brineStore', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'brine_tank'}",rotterdam_production_mould_H94
130,Brine Flow System,RPMHBFS561,,"['isa95:unit', 'function:brineTransport']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'brine_flow_system'}",rotterdam_production_mould_H94
131,Cartoning,RPMHC561,,"['function:carton', 'isa95:unit']","{'Model': 'SA-380CDF', 'Film width': 'Max. 300 mm', 'Box length': '120 - 400 mm', 'Box width': '50 - 200 mm', 'Packing speed': 'max 80 boxes/min', 'Power': '220V 50/60HZ 2.6KW', 'Machine dimensions': '3770x720x1450', 'Machine weight': '600kg', 'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'cartoning'}",rotterdam_production_mould_H94
132,Volumetric Filler,RPMHVF765,,"['function:volumetricFill', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'volumetric_filler'}",rotterdam_production_mould_H94
133,Stick Inserter,RPMHSI664,,"['isa95:unit', 'function:insertStick']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'stick_inserter'}",rotterdam_production_mould_H94
134,"Main Drive, Indexing Chain Conveyor",RPMHD584,,"['isa95:unit', 'function:transportConveyor']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'main_drive,_indexing_chain_conveyor'}",rotterdam_production_mould_H94
135,Wrapping,RPMHW541,,"['isa95:unit', 'function:wrap']","{'Machine type': 'rotary', 'Output, bricks/min': 'up to 50', 'The dosing interval, ml1': '135-240', 'The dosing accuracy, % ': '± 6', 'Block size, mm2': '100x60x35÷40', 'Wrapping material': 'parchment paper, aluminum foil laminate', 'Roll width, mm': '180-210', 'Roll external diameter, mm up to': '400', 'Roll core internal diameter, mm': '60-70', 'Rated power input, kVA': '4,5', 'Voltage, V': '230/400 +-10% AC', 'Frequency, Hz': '50/60', 'Dimensions (L x W x H), mm': '3170 x 1470 x 1540', 'Weight, kg': '1450', 'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'wrapping'}",rotterdam_production_mould_H94
136,Chocolate Coating,RPMHC079,,"['function:coat', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'chocolate_coating'}",rotterdam_production_mould_H94
137,Defroster System,RPMHDS552,,"['isa95:unit', 'function:defrost']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'defroster_system'}",rotterdam_production_mould_H94
138,"Extractor, Dipping and Lay-off",RPMHE012,,"['function:extractDryLayoff', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'extractor,_dipping_and_lay-off'}",rotterdam_production_mould_H94
139,Moulding Line P76,rotterdam_production_mould_P76,,['isa95:production_line'],"{'Mould strip indexing': '2.9 kW (3.8 HP)', 'Extractor index servo': '2.9 kW (3.8 HP)', 'Extraction of products': '1.9 kW (2.5 HP)', 'Servo chocolate dip': '1.9 kW (2.5 HP)', 'Lay-down servo': '1.9 kW (2.5 HP)', 'Total electrical consumption': '20 KW', 'Brine internal circulation': '7.5 KW', 'Brine external circulation': '11.0 KW', 'Optional: brine circulation pump': '22.0 KW', 'Power voltage standard': '3 x 400 V', 'Change of voltage ≤': '10 %', 'Typical operation load': '180 Amps', 'Main circuit breaker': '250 Amps', 'Recommended supply breaker': '300 Amps', 'site': 'Rotterdam', 'src': 'sap', 'type': 'moulding_line'}",rotterdam_production
140,Brine Tank,RPMPBT115,,"['function:brineStore', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'brine_tank'}",rotterdam_production_mould_P76
141,Brine Flow System,RPMPBFS561,,"['isa95:unit', 'function:brineTransport']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'brine_flow_system'}",rotterdam_production_mould_P76
142,Cartoning,RPMPC561,,"['function:carton', 'isa95:unit']","{'Model': 'SA-380CDF', 'Film width': 'Max. 300 mm', 'Box length': '120 - 400 mm', 'Box width': '50 - 200 mm', 'Packing speed': 'max 80 boxes/min', 'Power': '220V 50/60HZ 2.6KW', 'Machine dimensions': '3770x720x1450', 'Machine weight': '600kg', 'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'cartoning'}",rotterdam_production_mould_P76
143,Volumetric Filler,RPMPVF765,,"['function:volumetricFill', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'volumetric_filler'}",rotterdam_production_mould_P76
144,Stick Inserter,RPMPSI664,,"['isa95:unit', 'function:insertStick']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'stick_inserter'}",rotterdam_production_mould_P76
145,"Main Drive, Indexing Chain Conveyor",RPMPD584,,"['isa95:unit', 'function:transportConveyor']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'main_drive,_indexing_chain_conveyor'}",rotterdam_production_mould_P76
146,Wrapping,RPMPW541,,"['isa95:unit', 'function:wrap']","{'Machine type': 'rotary', 'Output, bricks/min': 'up to 50', 'The dosing interval, ml1': '135-240', 'The dosing accuracy, % ': '± 6', 'Block size, mm2': '100x60x35÷40', 'Wrapping material': 'parchment paper, aluminum foil laminate', 'Roll width, mm': '180-210', 'Roll external diameter, mm up to': '400', 'Roll core internal diameter, mm': '60-70', 'Rated power input, kVA': '4,5', 'Voltage, V': '230/400 +-10% AC', 'Frequency, Hz': '50/60', 'Dimensions (L x W x H), mm': '3170 x 1470 x 1540', 'Weight, kg': '1450', 'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'wrapping'}",rotterdam_production_mould_P76
147,Chocolate Coating,RPMPC079,,"['function:coat', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'chocolate_coating'}",rotterdam_production_mould_P76
148,Defroster System,RPMPDS552,,"['isa95:unit', 'function:defrost']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'defroster_system'}",rotterdam_production_mould_P76
149,"Extractor, Dipping and Lay-off",RPMPE012,,"['function:extractDryLayoff', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'extractor,_dipping_and_lay-off'}",rotterdam_production_mould_P76
150,Aging C56,rotterdam_production_age_C56,,['isa95:process_cell'],"{'site': 'Rotterdam', 'src': 'sap', 'type': 'aging'}",rotterdam_production
151,Aging Tank,RPACT812,,"['function:aging', 'isa95:unit']","{'Function': 'Ageing Vat', 'Capacity': '2,400 Litres', 'Year of manufacture': '2012', 'material': 'Stainless steel', 'Diameter': '170 cms', 'Height': '210 cms', 'Weight': '500 kgs', 'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'aging_tank'}",rotterdam_production_age_C56
152,Aging H94,rotterdam_production_age_H94,,['isa95:process_cell'],"{'site': 'Rotterdam', 'src': 'sap', 'type': 'aging'}",rotterdam_production
153,Aging Tank,RPAHT812,,"['function:aging', 'isa95:unit']","{'Function': 'Ageing Vat', 'Capacity': '2,400 Litres', 'Year of manufacture': '2012', 'material': 'Stainless steel', 'Diameter': '170 cms', 'Height': '210 cms', 'Weight': '500 kgs', 'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'aging_tank'}",rotterdam_production_age_H94
154,Aging P76,rotterdam_production_age_P76,,['isa95:process_cell'],"{'site': 'Rotterdam', 'src': 'sap', 'type': 'aging'}",rotterdam_production
155,Aging Tank,RPAPT812,,"['function:aging', 'isa95:unit']","{'Function': 'Ageing Vat', 'Capacity': '2,400 Litres', 'Year of manufacture': '2012', 'material': 'Stainless steel', 'Diameter': '170 cms', 'Height': '210 cms', 'Weight': '500 kgs', 'cycle time': '3 s', 'site': 'Rotterdam', 'src': 'sap', 'type': 'aging_tank'}",rotterdam_production_age_P76
