,name,external_id,description,labels,metadata,parent_external_id
88,Moulding Line O54,kuala_lumpur_production_mould_O54,,['isa95:production_line'],"{'Mould strip indexing': '2.9 kW (3.8 HP)', 'Extractor index servo': '2.9 kW (3.8 HP)', 'Extraction of products': '1.9 kW (2.5 HP)', 'Servo chocolate dip': '1.9 kW (2.5 HP)', 'Lay-down servo': '1.9 kW (2.5 HP)', 'Total electrical consumption': '20 KW', 'Brine internal circulation': '7.5 KW', 'Brine external circulation': '11.0 KW', 'Optional: brine circulation pump': '22.0 KW', 'Power voltage standard': '3 x 400 V', 'Change of voltage ≤': '10 %', 'Typical operation load': '180 Amps', 'Main circuit breaker': '250 Amps', 'Recommended supply breaker': '300 Amps', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'moulding_line'}",kuala_lumpur_production
89,Defroster System,KLPMODS552,,"['function:defrost', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'defroster_system'}",kuala_lumpur_production_mould_O54
90,Brine Flow System,KLPMOBFS561,,"['function:brineTransport', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'brine_flow_system'}",kuala_lumpur_production_mould_O54
91,Volumetric Filler,KLPMOVF765,,"['function:volumetricFill', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'volumetric_filler'}",kuala_lumpur_production_mould_O54
92,"Extractor, Dipping and Lay-off",KLPMOE012,,"['function:extractDryLayoff', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'extractor,_dipping_and_lay-off'}",kuala_lumpur_production_mould_O54
93,Brine Tank,KLPMOBT115,,"['function:brineStore', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'brine_tank'}",kuala_lumpur_production_mould_O54
94,Wrapping,KLPMOW541,,"['function:wrap', 'isa95:unit']","{'Machine type': 'rotary', 'Output, bricks/min': 'up to 50', 'The dosing interval, ml1': '135-240', 'The dosing accuracy, % ': '± 6', 'Block size, mm2': '100x60x35÷40', 'Wrapping material': 'parchment paper, aluminum foil laminate', 'Roll width, mm': '180-210', 'Roll external diameter, mm up to': '400', 'Roll core internal diameter, mm': '60-70', 'Rated power input, kVA': '4,5', 'Voltage, V': '230/400 +-10% AC', 'Frequency, Hz': '50/60', 'Dimensions (L x W x H), mm': '3170 x 1470 x 1540', 'Weight, kg': '1450', 'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'wrapping'}",kuala_lumpur_production_mould_O54
95,Cartoning,KLPMOC561,,"['function:carton', 'isa95:unit']","{'Model': 'SA-380CDF', 'Film width': 'Max. 300 mm', 'Box length': '120 - 400 mm', 'Box width': '50 - 200 mm', 'Packing speed': 'max 80 boxes/min', 'Power': '220V 50/60HZ 2.6KW', 'Machine dimensions': '3770x720x1450', 'Machine weight': '600kg', 'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'cartoning'}",kuala_lumpur_production_mould_O54
96,"Main Drive, Indexing Chain Conveyor",KLPMOD584,,"['function:transportConveyor', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'main_drive,_indexing_chain_conveyor'}",kuala_lumpur_production_mould_O54
97,Stick Inserter,KLPMOSI664,,"['function:insertStick', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'stick_inserter'}",kuala_lumpur_production_mould_O54
98,Chocolate Coating,KLPMOC079,,"['function:coat', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'chocolate_coating'}",kuala_lumpur_production_mould_O54
99,Moulding Line U98,kuala_lumpur_production_mould_U98,,['isa95:production_line'],"{'Mould strip indexing': '2.9 kW (3.8 HP)', 'Extractor index servo': '2.9 kW (3.8 HP)', 'Extraction of products': '1.9 kW (2.5 HP)', 'Servo chocolate dip': '1.9 kW (2.5 HP)', 'Lay-down servo': '1.9 kW (2.5 HP)', 'Total electrical consumption': '20 KW', 'Brine internal circulation': '7.5 KW', 'Brine external circulation': '11.0 KW', 'Optional: brine circulation pump': '22.0 KW', 'Power voltage standard': '3 x 400 V', 'Change of voltage ≤': '10 %', 'Typical operation load': '180 Amps', 'Main circuit breaker': '250 Amps', 'Recommended supply breaker': '300 Amps', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'moulding_line'}",kuala_lumpur_production
100,Defroster System,KLPMUDS552,,"['function:defrost', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'defroster_system'}",kuala_lumpur_production_mould_U98
101,Brine Flow System,KLPMUBFS561,,"['function:brineTransport', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'brine_flow_system'}",kuala_lumpur_production_mould_U98
102,Volumetric Filler,KLPMUVF765,,"['function:volumetricFill', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'volumetric_filler'}",kuala_lumpur_production_mould_U98
103,"Extractor, Dipping and Lay-off",KLPMUE012,,"['function:extractDryLayoff', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'extractor,_dipping_and_lay-off'}",kuala_lumpur_production_mould_U98
104,Brine Tank,KLPMUBT115,,"['function:brineStore', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'brine_tank'}",kuala_lumpur_production_mould_U98
105,Wrapping,KLPMUW541,,"['function:wrap', 'isa95:unit']","{'Machine type': 'rotary', 'Output, bricks/min': 'up to 50', 'The dosing interval, ml1': '135-240', 'The dosing accuracy, % ': '± 6', 'Block size, mm2': '100x60x35÷40', 'Wrapping material': 'parchment paper, aluminum foil laminate', 'Roll width, mm': '180-210', 'Roll external diameter, mm up to': '400', 'Roll core internal diameter, mm': '60-70', 'Rated power input, kVA': '4,5', 'Voltage, V': '230/400 +-10% AC', 'Frequency, Hz': '50/60', 'Dimensions (L x W x H), mm': '3170 x 1470 x 1540', 'Weight, kg': '1450', 'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'wrapping'}",kuala_lumpur_production_mould_U98
106,Cartoning,KLPMUC561,,"['function:carton', 'isa95:unit']","{'Model': 'SA-380CDF', 'Film width': 'Max. 300 mm', 'Box length': '120 - 400 mm', 'Box width': '50 - 200 mm', 'Packing speed': 'max 80 boxes/min', 'Power': '220V 50/60HZ 2.6KW', 'Machine dimensions': '3770x720x1450', 'Machine weight': '600kg', 'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'cartoning'}",kuala_lumpur_production_mould_U98
107,"Main Drive, Indexing Chain Conveyor",KLPMUD584,,"['function:transportConveyor', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'main_drive,_indexing_chain_conveyor'}",kuala_lumpur_production_mould_U98
108,Stick Inserter,KLPMUSI664,,"['function:insertStick', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'stick_inserter'}",kuala_lumpur_production_mould_U98
109,Chocolate Coating,KLPMUC079,,"['function:coat', 'isa95:unit']","{'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'chocolate_coating'}",kuala_lumpur_production_mould_U98
110,Aging G15,kuala_lumpur_production_age_G15,,['isa95:process_cell'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'aging'}",kuala_lumpur_production
111,Aging Tank,KLPAGT812,,"['function:aging', 'isa95:unit']","{'Function': 'Ageing Vat', 'Capacity': '2,400 Litres', 'Year of manufacture': '2012', 'material': 'Stainless steel', 'Diameter': '170 cms', 'Height': '210 cms', 'Weight': '500 kgs', 'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'aging_tank'}",kuala_lumpur_production_age_G15
112,Aging O54,kuala_lumpur_production_age_O54,,['isa95:process_cell'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'aging'}",kuala_lumpur_production
113,Aging Tank,KLPAOT812,,"['function:aging', 'isa95:unit']","{'Function': 'Ageing Vat', 'Capacity': '2,400 Litres', 'Year of manufacture': '2012', 'material': 'Stainless steel', 'Diameter': '170 cms', 'Height': '210 cms', 'Weight': '500 kgs', 'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'aging_tank'}",kuala_lumpur_production_age_O54
114,Aging U98,kuala_lumpur_production_age_U98,,['isa95:process_cell'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'aging'}",kuala_lumpur_production
115,Aging Tank,KLPAUT812,,"['function:aging', 'isa95:unit']","{'Function': 'Ageing Vat', 'Capacity': '2,400 Litres', 'Year of manufacture': '2012', 'material': 'Stainless steel', 'Diameter': '170 cms', 'Height': '210 cms', 'Weight': '500 kgs', 'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'aging_tank'}",kuala_lumpur_production_age_U98
116,Freezing and Ingredient Feeding G15,kuala_lumpur_production_fri_G15,,"['isa95:production_line', 'isa95:process_cell']","{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'freezing_and_ingredient_feeding'}",kuala_lumpur_production
117,Ingredient Doser,KLPFGD232,,"['function:dosing', 'isa95:unit']","{'Throughput of ingredients:': '10 to 200 litres/hour', 'Product flow:': '100 to 2,000 litres/hour', 'Maximum ingredient size:': '12 mm', 'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'ingredient_doser'}",kuala_lumpur_production_fri_G15
118,Ice Cream Feed,KLPFGD232_feed,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'ice_cream_feed'}",KLPFGD232
119,Lamella Pump,KLPFGD232_lamella_pump,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'lamella_pump'}",KLPFGD232
120,Funnel,KLPFGD232_funnel,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'funnel'}",KLPFGD232
121,In-line Mixer,KLPFGD232_inline_mixer,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'in-line_mixer'}",KLPFGD232
122,Continuous Freezer,KLPFGCF331,,"['function:continuousFreeze', 'isa95:unit']","{'Suction line, outside diameter': '76.1 mm', 'Liquid line, outside diameter': '21.3 mm', 'Hot gas line, outside diameter': '21.3 mm', 'Drain line, outside diameter': '21.3 mm', 'Safety line, outside diameter': '33.7 mm', 'Mix inlet piping, outside diameter': '38.1 mm', 'Ice cream outlet piping,': 'outside', 'diameter': '63.5 mm', 'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'continuous_freezer'}",kuala_lumpur_production_fri_G15
123,Freezing Cylinder,KLPFGCF331_cylinder,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'freezing_cylinder'}",KLPFGCF331
124,Compressor,KLPFGCF331_compressor,,"['isa95:equipment_module', 'function:compressor']","{'Rating': '11bar', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'compressor'}",KLPFGCF331
125,Gear Pump 01,KLPFGCF331_gear_pump_01,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'gear_pump_01'}",KLPFGCF331
126,Air Pump,KLPFGCF331_air_pump,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'air_pump'}",KLPFGCF331
127,Gear Pump 02,KLPFGCF331_gear_pump_02,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'gear_pump_02'}",KLPFGCF331
128,Freezing and Ingredient Feeding O54,kuala_lumpur_production_fri_O54,,"['isa95:production_line', 'isa95:process_cell']","{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'freezing_and_ingredient_feeding'}",kuala_lumpur_production
129,Ingredient Doser,KLPFOD232,,"['function:dosing', 'isa95:unit']","{'Throughput of ingredients:': '10 to 200 litres/hour', 'Product flow:': '100 to 2,000 litres/hour', 'Maximum ingredient size:': '12 mm', 'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'ingredient_doser'}",kuala_lumpur_production_fri_O54
130,Ice Cream Feed,KLPFOD232_feed,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'ice_cream_feed'}",KLPFOD232
131,Lamella Pump,KLPFOD232_lamella_pump,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'lamella_pump'}",KLPFOD232
132,Funnel,KLPFOD232_funnel,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'funnel'}",KLPFOD232
133,In-line Mixer,KLPFOD232_inline_mixer,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'in-line_mixer'}",KLPFOD232
134,Continuous Freezer,KLPFOCF331,,"['function:continuousFreeze', 'isa95:unit']","{'Suction line, outside diameter': '76.1 mm', 'Liquid line, outside diameter': '21.3 mm', 'Hot gas line, outside diameter': '21.3 mm', 'Drain line, outside diameter': '21.3 mm', 'Safety line, outside diameter': '33.7 mm', 'Mix inlet piping, outside diameter': '38.1 mm', 'Ice cream outlet piping,': 'outside', 'diameter': '63.5 mm', 'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'continuous_freezer'}",kuala_lumpur_production_fri_O54
135,Freezing Cylinder,KLPFOCF331_cylinder,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'freezing_cylinder'}",KLPFOCF331
136,Compressor,KLPFOCF331_compressor,,"['isa95:equipment_module', 'function:compressor']","{'Rating': '11bar', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'compressor'}",KLPFOCF331
137,Gear Pump 01,KLPFOCF331_gear_pump_01,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'gear_pump_01'}",KLPFOCF331
138,Air Pump,KLPFOCF331_air_pump,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'air_pump'}",KLPFOCF331
139,Gear Pump 02,KLPFOCF331_gear_pump_02,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'gear_pump_02'}",KLPFOCF331
140,Freezing and Ingredient Feeding U98,kuala_lumpur_production_fri_U98,,"['isa95:production_line', 'isa95:process_cell']","{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'freezing_and_ingredient_feeding'}",kuala_lumpur_production
141,Ingredient Doser,KLPFUD232,,"['function:dosing', 'isa95:unit']","{'Throughput of ingredients:': '10 to 200 litres/hour', 'Product flow:': '100 to 2,000 litres/hour', 'Maximum ingredient size:': '12 mm', 'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'ingredient_doser'}",kuala_lumpur_production_fri_U98
142,Ice Cream Feed,KLPFUD232_feed,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'ice_cream_feed'}",KLPFUD232
143,Lamella Pump,KLPFUD232_lamella_pump,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'lamella_pump'}",KLPFUD232
144,Funnel,KLPFUD232_funnel,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'funnel'}",KLPFUD232
145,In-line Mixer,KLPFUD232_inline_mixer,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'in-line_mixer'}",KLPFUD232
146,Continuous Freezer,KLPFUCF331,,"['function:continuousFreeze', 'isa95:unit']","{'Suction line, outside diameter': '76.1 mm', 'Liquid line, outside diameter': '21.3 mm', 'Hot gas line, outside diameter': '21.3 mm', 'Drain line, outside diameter': '21.3 mm', 'Safety line, outside diameter': '33.7 mm', 'Mix inlet piping, outside diameter': '38.1 mm', 'Ice cream outlet piping,': 'outside', 'diameter': '63.5 mm', 'cycle time': '3 s', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'continuous_freezer'}",kuala_lumpur_production_fri_U98
147,Freezing Cylinder,KLPFUCF331_cylinder,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'freezing_cylinder'}",KLPFUCF331
148,Compressor,KLPFUCF331_compressor,,"['isa95:equipment_module', 'function:compressor']","{'Rating': '11bar', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'compressor'}",KLPFUCF331
149,Gear Pump 01,KLPFUCF331_gear_pump_01,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'gear_pump_01'}",KLPFUCF331
150,Air Pump,KLPFUCF331_air_pump,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'air_pump'}",KLPFUCF331
151,Gear Pump 02,KLPFUCF331_gear_pump_02,,['isa95:equipment_module'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'gear_pump_02'}",KLPFUCF331
152,Cold Store,kuala_lumpur_cold_store,,['isa95:area'],"{'Max temperature': '-25 degrees', 'Max capability': '4000L', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'cold_store'}",kuala_lumpur
153,Receiving & Raw Materials,kuala_lumpur_receiving_and_raw,,['isa95:area'],"{'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'receiving_&_raw_materials'}",kuala_lumpur
154,Dry Storage,kuala_lumpur_receiving_and_raw_dry_storage,,['isa95:storage_zone'],"{'Inventory size': '25x50', 'Temperature': '1-7 degrees', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'dry_storage'}",kuala_lumpur_receiving_and_raw
155,Liquid Storage,kuala_lumpur_receiving_and_raw_liquid_storage,,['isa95:storage_zone'],"{'Inventory size': '8000L', 'site': 'Kuala Lumpur', 'src': 'sap', 'type': 'liquid_storage'}",kuala_lumpur_receiving_and_raw
